-0.044,-0.755,6.393,-5.717,-0.196,-0.136,-2.566,-1.957,2.060,-12.021,0.442,-0.000,-0.202,-0.012
-0.037,-1.004,6.284,-6.189,-0.218,-0.093,-2.523,-1.697,2.201,-11.851,0.322,-0.000,-0.201,0.181
-0.037,-0.834,6.094,-5.968,-0.400,-0.081,-2.467,-1.803,1.978,-11.615,0.236,-0.029,-0.153,0.132
0.153,-0.848,6.352,-6.076,-0.311,-0.081,-2.451,-1.652,2.201,-11.862,0.235,-0.028,-0.201,-0.013
0.031,-0.899,6.254,-5.772,-0.304,-0.083,-2.366,-1.886,1.815,-11.482,0.223,-0.026,-0.252,-0.158
-0.078,-0.926,6.215,-6.159,-0.291,-0.101,-2.424,-1.757,2.364,-11.785,0.251,-0.025,-0.254,-0.158
-0.078,-0.926,6.215,-6.159,-0.291,-0.101,-2.424,-1.757,2.364,-11.785,0.251,-0.025,-0.254,-0.158
-0.010,-0.822,6.284,-6.129,-0.241,-0.110,-2.538,-1.765,2.220,-11.996,0.306,-0.010,-0.256,-0.013
0.193,-0.809,6.353,-6.105,-0.345,-0.091,-2.418,-1.698,2.240,-12.202,0.232,-0.020,-0.403,-0.059
-0.011,-0.691,6.467,-6.105,-0.396,-0.068,-2.510,-1.612,2.304,-11.482,0.197,-0.033,-0.203,-0.109
0.037,-0.770,6.130,-7.176,-0.374,-0.064,-2.666,-1.840,1.853,-11.192,0.218,-0.032,-0.201,0.035
0.037,-0.795,5.899,-6.105,-0.364,-0.072,-2.338,-1.735,1.998,-11.627,0.215,-0.028,-0.204,-0.110
0.112,-0.939,6.385,-5.968,-0.284,-0.073,-2.506,-1.787,2.038,-11.732,0.189,-0.031,-0.201,-0.351
-0.085,-0.979,6.130,-6.021,-0.321,-0.084,-2.366,-1.651,2.283,-10.968,0.176,-0.025,-0.252,-0.061
0.153,-0.704,6.268,-6.349,-0.354,-0.092,-2.538,-1.719,2.080,-12.087,0.186,-0.028,-0.307,-0.303
